# Item reference — generated from item_db.json
# id	aegis_name	name	type	script	on_equip_script	on_unequip_script	notes
5488	J_Twin_Santahat	Twin Santa Hat	IT_ARMOR	bonus bLuk,1;   bonus bMdef,1;			
5489	Love_Daddy	Love Daddy Hat	IT_ARMOR	bonus bDex,2;			
5490	Anubis_Helm	Anubis Helm	IT_ARMOR	bonus bMdef,5;   bonus2 bSubRace,RC_Boss,10;   bonus bHealPower2,10;   bonus bAddItemHealRate,10;			
5491	Hat_Of_Outlaw	Bandit Hat	IT_ARMOR	bonus bStr,2;   bonus2 bSubEle,Ele_Fire, 10;			
5492	Boys_Cap_I	Student Cap	IT_ARMOR	bonus bMdef,3;   bonus2 bAddRace,RC_DemiPlayer,5;			
5493	Ulle_Cap_I	Ulle's Cap	IT_ARMOR	bonus bDex,2;   bonus bAgi,1;			
5494	Spinx_Helm_I	Sphinx Hat	IT_ARMOR	bonus bStr,5;			
5495	Power_Of_Thor	Power Of Thor	IT_ARMOR	bonus bInt,1;   bonus bDex,1;   bonus bMdef,3;   bonus bFlee,5;			
5496	Dice_Hat	Dice Hat	IT_ARMOR	bonus bLuk,4;			
5497	King_Tiger_Doll_Hat	King Tiger Doll Hat	IT_ARMOR	bonus bStr,2;			
5498	Wondering_Wolf_Helm	Wandering Wolf Helm	IT_ARMOR	bonus bVit,5;   bonus bFlee,10;			
5499	Pizza_Hat	Pizza Hat	IT_ARMOR	skill SM_PROVOKE, 1;			
5500	Icecream_Hat	Icecream Hat	IT_ARMOR	bonus bMdef,3;   skill MG_FROSTDIVER, 3;			
5501	Pirates_Pride	Pirate's Pride	IT_ARMOR	bonus2 bAddRace2,RC2_Ninja,5;   bonus2 bSubRace2,RC2_Ninja,5;			
5502	Necromencers_Hood	Necromancer's Hood	IT_ARMOR	bonus5 bAutoSpellWhenHit,NPC_DARKSTRIKE,5,5,BF_WEAPON|BF_MAGIC,1;			
5503	Rabbit_Magic_Hat	Magic Rabit Hat	IT_ARMOR	bonus bDex,2;   bonus bAgi,2;   bonus bMdef,1;   bonus bMaxSP,50;   bonus3 bAutoSpellWhenHit,MG_FIREBOLT,1,20;   bonus3 bAutoSpellWhenHit,MG_COLDBOLT,1,20;   bonus3 bAutoSpellWhenHit,MG_LIGHTNINGBOLT,1,20;			
5504	China_Wedding_Veil	Wedding Weil	IT_ARMOR	bonus bMdef,10;			
5505	Asara_Fairy_Hat	Asara Fairy Hat	IT_ARMOR	skill DC_DONTFORGETME,1;   bonus bDex,2;   bonus bLuk,2;			
5506	Blue_Pajamas_Hat	Blue Night Cap	IT_ARMOR	bonus bBaseAtk,5;   bonus bMatkRate,5;			
5507	Pink_Pajamas_Hat	Pink Night Cap	IT_ARMOR	bonus bBaseAtk,5;   bonus bMatkRate,5;			
5508	Shark_Hat	Shark Hat	IT_ARMOR	bonus bStr,1;   bonus bAgi,2;   bonus bMdef,1;   bonus2 bAddEle,Ele_Water,5;   bonus2 bSubEle,Ele_Water,10;			
5509	Sting_Hat	Sting hat	IT_ARMOR	bonus bStr,2;   bonus bVit,1;   bonus bMdef,3;   bonus2 bAddEle,Ele_Fire,5;   bonus2 bSubEle,Ele_Earth,5;   bonus3 bAutoSpell,WZ_EARTHSPIKE,1,10;			
5510	Shower_Cap	Shower Cap	IT_ARMOR	bonus bMdef,3;   bonus bFlee,3;   bonus2 bAddEle,Ele_Water,10;   bonus2 bSubRace,RC_Fish,10;			
5511	Samambaia	Samambaia	IT_ARMOR	bonus bSPrecovRate,8;			
5512	Aquarius_Diadem	Aquarius Diadem	IT_ARMOR	bonus bStr,2;   bonus bFlee,10;   bonus2 bSubEle,Ele_Wind, 5;   if(getrefine()>6) {    bonus bDef, 1;    bonus bBaseAtk,15;   }			
5513	Aquarius_Crown	Aquarius Crown	IT_ARMOR	bonus bStr,2;   bonus bFlee,10;   bonus2 bSubEle,Ele_Wind, 5;   if(getrefine()>6) {    bonus bDef, 1;    bonus bBaseAtk,15;   }			
5514	Pisces_Diadem	Pisces Diadem	IT_ARMOR	bonus bInt,2;   bonus bMdef,5;   bonus2 bSubEle,Ele_Water, 5;   if(getrefine()>6) {    bonus bDef, 1;    bonus bMatkRate,2;   }			
5515	Pisces_Crown	Pisces Crown	IT_ARMOR	bonus bInt,2;   bonus bMdef,5;   bonus2 bSubEle,Ele_Water, 5;   if(getrefine()>6) {    bonus bDef, 1;    bonus bMatkRate,2;   }			
5516	Hawk_Eyes01	hawk Eyes	IT_ARMOR	bonus bDex,1;			
5517	Hawk_Eyes02	Hawk Eyes	IT_ARMOR	bonus bDex,1;			
5518	L_Magestic_Goat2	Gigantic Majestic Goat	IT_ARMOR	bonus2 bSubRace,RC_DemiPlayer,12;   bonus bBaseAtk,(JobLevel*2)/7;			
5519	Peacock_Feather	Peacock Feather	IT_ARMOR	bonus bInt,2;			
5520	Rabbit_Earplug	Rabbit Earplugs	IT_ARMOR	bonus2 bAddRace, RC_All, 4;   bonus bMatkRate,4;			
5521	Angry_Mouth_C	Angry Mouth	IT_ARMOR	bonus bDelayrate,-3;			
5522	Fanta_Zero_Lemon_Hat	Fanta Zero Lemon Hat	IT_ARMOR				
5523	Sakura_Mist_Hat	Sakura Mist Hat	IT_ARMOR	bonus bDex,1;			
5524	Sakura_Milk_Tea_Hat	Sakura Milk Tea Hat	IT_ARMOR	bonus bVit,1;			
5525	First_Leaf_Tea_Hat	Flower Hat	IT_ARMOR	bonus bMaxHP,80;   bonus bMaxSP,20;			
5526	Lady_Tanee_Doll	Tanigumi Girl Doll	IT_ARMOR	bonus bAgi,2;   bonus bFlee,3;   bonus2 bSubEle,Ele_Wind, 5;   bonus2 bAddMonsterDropItem, 513, 200;			
5527	Lunatic_Hat	Lunatic Hat	IT_ARMOR	bonus bLuk,5;   bonus bMdef,2;   bonus bFlee2,5;   bonus2 bAddMonsterDropItem,622,50;			
5528	King_Frog_Hat	Frog King Hat	IT_ARMOR	bonus bAgi,1;			
5529	Evils_Bone_Hat	Satanic Bone Helm	IT_ARMOR	bonus bDex,3;   bonus2 bSubEle,Ele_Neutral,5;   skill WZ_FROSTNOVA,1;			
5530	Raven_Cap	Raven Cap	IT_ARMOR				
5531	B_Dragon_Hat	Baby Dragon Hat	IT_ARMOR				
5532	Pirate_Dagger_J	Pirate Dagger	IT_ARMOR	bonus bShortWeaponDamageReturn,1;			
5533	Emperor_Wreath_J	Emperor Wreath	IT_ARMOR	bonus bAllStats,1;			
5534	Fox_Hat_J	Fox Hat	IT_ARMOR	bonus bAgi,1;   bonus bFlee2,2;			
5535	Side_Cap	Side Cap	IT_ARMOR	bonus bVit,1;   bonus bDex,1;   bonus bMdef,3;   bonus2 bSubRace,RC_DemiPlayer,5;   bonus2 bAddRace,RC_DemiPlayer,3;			
5536	Spare_Card	Spare Card	IT_ARMOR	bonus2 bAddMonsterDropItem,6187,1000;			
5537	Quati_Hat	Kwati Hat	IT_ARMOR	bonus bAgi,3;			
5538	Tucan_Hat	Tucan Hat	IT_ARMOR	bonus bDex,3;			
5539	Jaguar_Hat	Jaguar Hat	IT_ARMOR	bonus bMdef,2;   skill MC_LOUD, 1;			
5540	Freyja_SCirclet7	Freyja SCirclet7	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bDex,1;			
5541	Freyja_SCirclet30	Freyja SCirclet30	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bDex,1;			
5542	Freyja_SCirclet60	Freyja SCirclet60	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bDex,1;			
5543	Freyja_SCirclet90	Freyja SCirclet90	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bDex,1;			
5544	Time_Keeper_Hat	Time Keeper Hat	IT_ARMOR	bonus bInt,2;   bonus bMaxSP,50;			
5545	Aries_Diadem	Aries Diadem	IT_ARMOR	bonus bVit,2;   bonus2 bSubEle,Ele_Fire,5;   if(getrefine()>6) {    bonus bDef,1;    bonus bVit,1;   }			
5546	Aries_Crown	Aries Crown	IT_ARMOR	bonus bVit,2;   bonus2 bSubEle,Ele_Fire,5;   if(getrefine()>6) {    bonus bDef,1;    bonus bVit,1;   }			
5547	RJC_Katusa	RJC Katusa Flower	IT_ARMOR	bonus2 bSkillAtk, WZ_HEAVENDRIVE, 15 + getequiprefinerycnt(EQI_HAND_R);   bonus2 bSkillAtk, WZ_EARTHSPIKE, 15 + getequiprefinerycnt(EQI_HAND_R);   bonus2 bCastrate, WZ_HEAVENDRIVE, -25;   bonus2 bCastrate, WZ_EARTHSPIKE, -25;   ;			
5548	Scarlet_Rose	Scarlet Rose	IT_ARMOR	bonus bLuk,1;			
5549	Taurus_Diadem	Taurus Diadem	IT_ARMOR	bonus bDex,2;   bonus bDelayrate,-2;   bonus2 bSubEle,Ele_Earth,5;   if(getrefine()>6) {    bonus bDex,1;    bonus bMatkRate,1;   }			
5550	Taurus_Crown	Taurus Crown	IT_ARMOR	bonus bDex,2;   bonus bDelayrate,-2;   bonus2 bSubEle,Ele_Earth,5;   if(getrefine()>6) {    bonus bDex,1;    bonus bMatkRate,1;   }			
5551	Holy_Egg_Hat	Holy Egg Hat	IT_ARMOR				
5552	Fest_Lord_Circlet	Festival Grand Circlet	IT_ARMOR	bonus bStr,3;   bonus bInt,3;   bonus bMdef,3;			
5553	Fest_Bunny_Band	Festival Bunny Band	IT_ARMOR	bonus bMdef,4;   bonus2 bSubRace,RC_DemiPlayer,9;			
5554	Octopus_Hat	Octopus Hat	IT_ARMOR	bonus3 bAutoSpell,SM_PROVOKE,5,10;   bonus bUnbreakableHelm,0;			
5555	Leaf_Cat_Hat	Leaf Cat Hat	IT_ARMOR	bonus bAgi,1;   bonus3 bAutoSpellWhenHit,AL_HEAL,3,10;			
5556	Fur_Seal_Hat	Seal Hat	IT_ARMOR	bonus bInt,1;   bonus3 bAutoSpell,WZ_FROSTNOVA,1,30;			
5557	Wild_Rose_Hat	Wild Rose Hat	IT_ARMOR	bonus bAgi,3;			
5558	Saci_Hat	Luxury Hat	IT_ARMOR	bonus3 bAddMonsterDropItem,510,RC_Plant,500;			
5559	Piece_Of_White_Cloth_E	Piece Of White Cloth	IT_ARMOR				
5560	Bullock_Helm_J	Bullock Helm	IT_ARMOR	bonus bMaxHP,100;   bonus bNoKnockback,0;   bonus2 bSubEle,Ele_Neutral,-20;   bonus2 bSubEle,Ele_Fire,-20;   bonus2 bSubEle,Ele_Water,-20;   bonus2 bSubEle,Ele_Wind,-20;   bonus2 bSubEle,Ele_Earth,-20;   bonus2 bSubEle,Ele_Dark,-20;   bonus2 bSubEle,Ele_Holy,-20;   bonus2 bSubEle,Ele_Ghost,-20;			
5561	Rabbit_Magic_Hat_J	Magic Rabbit Hat	IT_ARMOR	bonus bInt,1;   bonus bMaxSP,50;   bonus4 bAutoSpellWhenHit,MG_FIREBOLT,3,10,3;   bonus4 bAutoSpellWhenHit,MG_COLDBOLT,3,10,3;   bonus4 bAutoSpellWhenHit,MG_LIGHTNINGBOLT,3,10,3;   bonus3 bAutoSpellWhenHit,AL_HEAL,1,10;			
5562	Good_Wedding_Veil_J	Luxurious Wedding Veil	IT_ARMOR	bonus bMdef,10;   bonus bCastrate,-3;   bonus bUseSPrate,-5;			
5563	Dolor_Hat	Dolor Hat	IT_ARMOR				
5564	Crown_Of_Deceit	Crown of Deceit	IT_ARMOR	bonus bInt,4;   bonus bCastrate,-10;			
5565	Dragon_Arhat_Mask	Dragon Arhat Mask	IT_ARMOR	bonus2 bAddRace,RC_DemiPlayer,10;			
5566	Tiger_Arhat_Mask	Tiger Arhat Mask	IT_ARMOR	bonus2 bAddRace,RC_DemiPlayer,2;			
5567	Bright_Fury	Bright Fury	IT_ARMOR	bonus bStr,1;   bonus2 bAddRace, RC_All, 2;   bonus bAspdRate,2;			
5568	Rabbit_Bonnet	Rabbit Bonnet	IT_ARMOR	bonus bInt,2;			
5569	Gemini_Diadem	Gemini Diadem	IT_ARMOR	bonus bAgi,2;   bonus bMatkRate,2;   if(getrefine()>6) {    bonus bMdef,7;    bonus bMatkRate,8;    bonus2 bSubEle,Ele_Wind,5;   }			
5570	Gemini_Crown	Gemini Crown	IT_ARMOR	bonus bAgi,2;   bonus bBaseAtk,2;   bonus bMdef,5;   if(getrefine()>6) {    bonus bDef,1;    bonus bMatk,15;    bonus bFlee,10;    bonus2 bSubEle,Ele_Wind,5;   }			
5571	Rasta_Wig	Rasta_Wig	IT_ARMOR	bonus bStr,1;			
5572	Savage_Baby_Hat	Savage Babe Hat	IT_ARMOR	bonus bVit,2;			
5573	Bogy_Horn	Dokebi Horn	IT_ARMOR				
5574	Pencil_In_Mouth	Well-Chewed Pencil	IT_ARMOR	bonus bUnbreakableHelm, 0;   bonus bHitRate, 3;			
5575	Onigiri_Hat	Rice Ball Hat	IT_ARMOR				
5576	Japan_Winecup	Wine Cup	IT_ARMOR				
5577	Dark_Knight_MaskB	Dark Knight Mask	IT_ARMOR	bonus bStr,3;			
5578	Voyage_Hat	Voyage_Hat	IT_ARMOR	bonus bAgi,2;			
5579	Wanderers_Sakkat	Wanderer's Sakkat	IT_ARMOR	bonus bAgi,2;			
5580	Red_Beret	Red Beret	IT_ARMOR	bonus bAllStats,3;   bonus bMdef,3;			
5581	Cancer_Diadem	Cancer Diadem	IT_ARMOR	bonus bInt,2;   bonus2 bSubEle,Ele_Water, 5;   if(getrefine()>6) {    bonus bMdef,1;    bonus bHealPower, 3;    bonus bMatkRate,2;   }			
5582	Cancer_Crown	Cancer Crown	IT_ARMOR	bonus bStr,2;   bonus2 bSubEle,Ele_Water, 5;   if(getrefine()>6) {    bonus bDef, 1;    bonus bBaseAtk,15;    bonus bFlee,10;   }			
5583	Para_Team_Hat	Eden Team Hat	IT_ARMOR				
5584	Majestic_Evil_Horn	Majestic Evil Horns	IT_ARMOR	bonus2 bSubRace,RC_Demon,3;   bonus2 bHPDrainRate,3,15;   bonus2 bSPDrainRate,1,7;			
5585	Rune_Hairband	Rune Cloth Circlet	IT_ARMOR				
5586	Mosquito_Coil	Mosquito Coil	IT_ARMOR				
5587	Mosquito_Coil_1Use	Mosquito Coil	IT_ARMOR				
5588	Leo_Crown	Leo Crown	IT_ARMOR	bonus bStr,2;   bonus2 bSubEle,Ele_Fire,5;   if(getrefine()>6) {    bonus bDef,1;    bonus bFlee,10;    bonus3 bAutoSpell,TK_SEVENWIND,4,50;   }			
5589	Leo_Diadem	Leo Diadem	IT_ARMOR	bonus bDex,2;   bonus2 bSubEle,Ele_Fire,5;   if(getrefine()>6) {    bonus bFlee,10;    bonus bAspdRate,3;    autobonus "{ bonus bSplashRange,1; }",10,10000,BF_WEAPON,"{ specialeffect(EF_ENHANCE, AREA, playerattached()); }";   }			
5590	K_Poring_Cake_Cap	Poring Cake Hat	IT_ARMOR				
5591	Desert_Prince	Desert Prince	IT_ARMOR				
5592	Sigruns_Wing	Sigrun's Wings	IT_ARMOR	if(BaseClass==Job_Swordman||BaseClass==Job_Merchant||BaseClass==Job_Thief||(BaseJob==Job_Taekwon&&Class!=Job_Soul_Linker)) bonus bStr,1;   else if(BaseClass==Job_Mage||BaseClass==Job_Acolyte||Class==Job_Ninja||Class==Job_Soul_Linker) bonus bInt,1;   else if(BaseClass==Job_Archer||BaseClass==Job_Gunslinger) bonus bDex,1;   else if(BaseJob==Job_Novice||BaseJob==Job_SuperNovice) {    bonus bMaxHP,80;    bonus bMaxSP,30;   }			
5593	K_Rabbit_Bonnet	Rabbit Bonnet	IT_ARMOR				
5594	Donut_In_Mouth	Donut In Mouth	IT_ARMOR				
5595	Eye_Of_Juno	Eye Of Juno	IT_ARMOR	bonus bMdef,2;			
5596	4Leaf_Clover_In_Mouth	4Leaf Clover In Mouth	IT_ARMOR	bonus bMdef,2;			
5597	Bubble_Gum_In_Mouth	Bubble Gum In Mouth	IT_ARMOR	bonus bMdef,2;			
5598	Virgo_Crown	Virgo Crown	IT_ARMOR	bonus bDex,2;   bonus bAspdRate,1;   if(getrefine()>6) {    bonus2 bSubEle,Ele_Earth,5;    autobonus "{ bonus bDex,20; }",10,6000,BF_WEAPON,"{ specialeffect(EF_ENHANCE, AREA, playerattached()); }";   }			
5599	Virgo_Diadem	Virgo Diadem	IT_ARMOR	bonus bAspdRate,3;   bonus2 bSubEle,Ele_Earth,5;   if(getrefine()>6) bonus3 bAutoSpell,MO_BALKYOUNG,1,50;			
5600	Br_Twin_Ribbon	Brazil Twin Ribbon	IT_ARMOR	bonus bAllStats,3;   bonus bMdef,1;			
5601	Br_Beret	Brazil Beret	IT_ARMOR	bonus bAllStats,3;   bonus bMdef,1;			
5602	Jaguar_Hat_J	Jaguar Hat J	IT_ARMOR				
5603	RTC_Winner_Only	RTC First Place	IT_ARMOR	bonus bAllStats, 3;			
5604	RTC_Second_Best	RTC Second Place	IT_ARMOR	bonus bAllStats, 2;			
5605	RTC_Third_Best	RTC Third Place	IT_ARMOR	bonus bAllStats, 1;			
5606	Campume_Hat	Champune Hat	IT_ARMOR	bonus bAllStats,1;			
5607	Lyria_Doll_Hat	Lyria Doll Hat	IT_ARMOR				
5608	Dorothy_Doll_Hat	Dorothy Doll Hat	IT_ARMOR				
5609	Chung_Hairband	Chung Hairband	IT_ARMOR	bonus bLuk,3;   bonus bMdef,4;			
5610	Ice_Wing_Ear	Ice Wing Ear	IT_ARMOR	bonus bLuk,1;			
5611	Turtle_Hat	Turtle_Hat	IT_ARMOR	bonus bAgi,1;			
5612	F_Blue_Drooping_Kitty	F Blue Drooping Kitty	IT_ARMOR	bonus bMdef,15;			
5613	F_Flying_Angel	F Flying Angel	IT_ARMOR	bonus bInt,1;   bonus bAgi,1;			
5614	F_Smoking_Pipe_	F Smoking Pipe	IT_ARMOR	bonus bVit,1;			
5615	F_Pair_Of_Red_Ribbon_	F Pair Of Red Ribbon	IT_ARMOR				
5616	F_Fish_On_Head_	F Fish On Head	IT_ARMOR	bonus bDex,1;   bonus bAgi,1;			
5617	F_Hibiscus	F Hibiscus	IT_ARMOR	bonus bInt,1;   bonus bDex,1;   bonus bMdef,5;			
5618	F_Cat_Hat	F Cat Hat	IT_ARMOR	bonus bLuk,2;   bonus bMdef,10;			
5619	F_Bunny_Band_	F Bunny Band	IT_ARMOR	bonus bInt,2;			
5620	F_Magestic_Goat_TW	F Magestic Goat TW	IT_ARMOR	bonus bStr,2;			
5621	F_Sheep_Hat	F Sheep Hat	IT_ARMOR				
5622	F_Mini_Propeller_	F Mini Propeller	IT_ARMOR	bonus bDex,1;   bonus bAgi,2;			
5623	F_Alice_Doll	F Alice Doll	IT_ARMOR	bonus bStr,1;			
5624	F_Red_Glasses	F Red Glasses	IT_ARMOR	bonus bInt,1;			
5625	F_Chick_Hat	F Chick Hat	IT_ARMOR	bonus bLuk,2;			
5626	F_White_Deviruchi_Cap	F White Deviruchi Cap	IT_ARMOR	bonus bStr,1;   bonus bInt,1;			
5627	F_Vane_Hairpin	F Vane Hairpin	IT_ARMOR	bonus bAgi,2;			
5628	F_Pecopeco_Hairband	F Pecopeco Hairband	IT_ARMOR				
5629	F_Vacation_Hat	F Vacation Hat	IT_ARMOR	bonus bVit,1;			
5630	F_Charming_Ribbon	F Charming Ribbon	IT_ARMOR				
5631	F_Water_Lily_Crown	F Water Lily Crown	IT_ARMOR	bonus bDex,1;   bonus bAgi,1;   bonus bMdef,3;			
5632	F_Vanilmirth_Hat	F Vanilmirth Hat	IT_ARMOR	bonus bMdef,5;			
5633	F_Drooping_Bunny_	F Drooping Bunny	IT_ARMOR	bonus bDex,1;			
5634	F_Kettle_Hat	F Kettle Hat	IT_ARMOR				
5635	F_Dragon_Skull	F Dragon Skull	IT_ARMOR				
5636	F_Ramen_Hat	F Ramen Hat	IT_ARMOR	bonus bDex,4;			
5637	F_Pink_Fur_Hat	F Pink Fur Hat	IT_ARMOR	bonus bLuk,1;			
5638	F_Puppy_Hat	F Puppy Hat	IT_ARMOR	bonus bAgi,1;			
5639	F_Magic_Eyes	F Magic Eyes	IT_ARMOR	bonus bMdef,5;			
5640	F_Jumping_Poring	F Jumping Poring	IT_ARMOR	bonus bLuk,1;			
5641	F_Robo_Eye	F Robo Eye	IT_ARMOR	bonus bDex,1;			
5642	F_Yellow_Wizardry_Hat	F Yellow Wizardry Hat	IT_ARMOR	bonus bInt,2;			
5643	F_Crescent_Helm	F Crescent Helm	IT_ARMOR	bonus bVit,1;			
5644	F_Tiger_Mask	F Tiger Mask	IT_ARMOR	bonus bStr,3;			
5645	F_Fantastic_Wig	F Fantastic Wig	IT_ARMOR				
5646	F_Whisper_Mask	F Whisper Mask	IT_ARMOR	bonus bAgi,3;			
5647	F_Bunny_Band_C	F Bunny Band C	IT_ARMOR	bonus bMdef,5;			
5648	F_Centimental_Flower_C	F Centimental Flower C	IT_ARMOR				
5649	F_Apple_Of_Archer_C	F Apple Of Archer C	IT_ARMOR	bonus bDex,4;			
5650	F_Elven_Ears_C	F Elven Ears C	IT_ARMOR	bonus bInt,1;			
5651	F_Brooch_C	F Brooch C	IT_ARMOR	bonus bAgi,4;			
5652	F_Magestic_Goat_C	F Magestic Goat C	IT_ARMOR	bonus bStr,1;			
5653	Darkness_Helm_J	Darkness Helm	IT_ARMOR				
5654	Holy_Marching_Hat_J	Holy Marching Hat	IT_ARMOR	bonus bStr,2;   bonus3 bAutoSpell,PR_ASPERSIO,2,30;			
5655	Dark_Snake_Lord_Hat_J	Evil Snake Lord Hat	IT_ARMOR	bonus bInt,2;   bonus bAgi,2;   bonus bDex,-2;   autobonus "{ bonus bCastrate,-50; bonus bFlee,30; }",50,5000,BF_MAGIC,"{ specialeffect(EF_SUFFRAGIUM, AREA, playerattached()); }";			
5656	Scooter_Hat_J	Scooter Helmet	IT_ARMOR	bonus bUnbreakableHelm,0;			
5657	Antique_Pipe_J	Captain's Pipe	IT_ARMOR				
5658	Imp_Hat	Imp Hat	IT_ARMOR	bonus3 bAutoSpell,SA_FLAMELAUNCHER,1,10;			
5659	Sleepr_Hat	Sleeper Hat	IT_ARMOR	bonus3 bAutoSpell,SA_SEISMICWEAPON,1,10;			
5660	Gryphon_Hat	Gryphon Hat	IT_ARMOR	bonus3 bAutoSpell,SA_LIGHTNINGLOADER,1,10;			
5661	Red_Pirate_Bandana	Red Pirate Banada	IT_ARMOR	bonus bStr,1;   bonus bDex,1;   bonus bAspdRate,2;   bonus bCastrate,-2;			
5662	Libra_Crown	Libra Crown	IT_ARMOR	bonus bDex,3;			
5663	Libra_Diadem	Libra Diadem	IT_ARMOR	bonus bDex,3;			
5664	Filir_Wing	Filir's Pinions	IT_ARMOR	bonus bAspdRate,2;   bonus bCastrate,-2;			
5665	Shaman_Hat	Shaman Hat	IT_ARMOR	bonus2 bSubEle,Ele_Neutral,3;   bonus2 bSubEle,Ele_Water,3;   bonus2 bSubEle,Ele_Earth,3;   bonus2 bSubEle,Ele_Fire,3;   bonus2 bSubEle,Ele_Wind,3;   bonus2 bSubEle,Ele_Poison,3;   bonus2 bSubEle,Ele_Holy,3;   bonus2 bSubEle,Ele_Dark,3;   bonus2 bSubEle,Ele_Ghost,3;   bonus2 bSubEle,Ele_Undead,3;			
5666	Golden_Crown	Golden Crown	IT_ARMOR	bonus bInt,1;   bonus bDex,1;   bonus bLuk,1;			
5667	Skull_Hood	Skull Hood	IT_ARMOR				
5668	Weird_Pumpkin_Hat	Weird Pumpkin Hat	IT_ARMOR	bonus bMdef,5;			
5669	Poring_Party_Hat_J	Poring Party Hat J	IT_ARMOR				
5670	Aniv_Star_Hat	Aniv Star Hat	IT_ARMOR				
5671	Drooping_Morocc_Minion	Drooping Morocc Minion	IT_ARMOR				
5672	Southern_Cross	Southern Cross	IT_ARMOR	bonus bInt,1;			
5673	Home_Cherry_Blossom	Home Cherry Blossom	IT_ARMOR				
5674	Pig_Moneybox	Pig Moneybox	IT_ARMOR				
5675	Poring_Letter	Poring Letter	IT_ARMOR				
5676	Scorpio_Crown	Scorpio Crown	IT_ARMOR				
5677	Scorpio_Diadem	Scorpio Diadem	IT_ARMOR	bonus bDex,2;			
5678	Notation_Hairband	Notation Hairband	IT_ARMOR				
5679	Engineer_Cap	Engineer Cap	IT_ARMOR				
5680	Hawkeyes	Hawkeyes	IT_ARMOR				
5681	F_Ribbon_Green	Green Ribbon	IT_ARMOR	bonus bMdef,3;			
5682	Triangle_Rune_Cap	Triangle Rune Cap	IT_ARMOR	bonus bInt,1;			
5683	Majestic_Goat_Repl	Baphomet Horns	IT_ARMOR				
5684	Jewel_Crown_Repl	Ornate Crown	IT_ARMOR				
5685	Prontera_Army_Cap_Repl	Army Cap	IT_ARMOR				
5686	Feather_Bonnet_Repl	Nice Hat Feather	IT_ARMOR				
5687	Viking_Helm_Repl	Orc Helm	IT_ARMOR				
5688	2009Love_Daddy	2009 Love Dad	IT_ARMOR	bonus bVit,2;			
5689	Queen_Ant_Diadem	Queen Ant Diadem	IT_ARMOR				
5690	Red_Wing_Hat	Red Wing Hat	IT_ARMOR	if (getrefine() > 6) {    bonus2 bAddRace, RC_All, 2;    bonus bMatkRate,2;   }   if (getrefine() > 8) {    bonus2 bAddRace, RC_All, 2;    bonus bMatkRate,2;   }			
5691	Catain_Bandanna	Sailor's Bandana	IT_ARMOR	bonus bDex,1;   bonus2 bSubEle,Ele_Poison,20;			
5692	Sea_Cat_Hat	Sea Cat Hat	IT_ARMOR	bonus bDex,1;			
5693	No_Fear_Underware	No Fear Underwear	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bDex,1;			
5694	No_Fear_P_Headgear	No Fear P Headgear	IT_ARMOR	bonus bVit,1;			
5695	E_Blue_Drooping_Kitty	E Blue Drooping Kitty	IT_ARMOR	bonus bMdef,15;			
5696	E_Flying_Angel	E Flying Angel	IT_ARMOR	bonus bInt,1;   bonus bAgi,1;			
5697	E_Smoking_Pipe_	E Smoking Pipe	IT_ARMOR	bonus bVit,1;			
5698	E_Pair_OE_Red_Ribbon_	E Pair OE Red Ribbon	IT_ARMOR				
5699	E_Fish_On_Head_	E Fish On Head	IT_ARMOR	bonus bDex,1;   bonus bAgi,1;			
5700	E_Hibiscus	E Hibiscus	IT_ARMOR	bonus bInt,1;   bonus bDex,1;   bonus bMdef,5;			
5701	E_Cat_Hat	E Cat Hat	IT_ARMOR	bonus bLuk,2;   bonus bMdef,10;			
5702	E_Bunny_Band_	E Bunny Band	IT_ARMOR	bonus bInt,2;			
5703	E_Magestic_Goat_TW	E Magestic Goat TW	IT_ARMOR	bonus bStr,2;			
5704	E_Sheep_Hat	E Sheep Hat	IT_ARMOR				
5705	E_Mini_Propeller_	E Mini Propeller	IT_ARMOR	bonus bDex,1;   bonus bAgi,2;			
5706	E_Alice_Doll	E Alice Doll	IT_ARMOR	bonus bStr,1;			
5707	E_Red_Glasses	E Red Glasses	IT_ARMOR	bonus bInt,1;			
5708	E_Chick_Hat	E Chick Hat	IT_ARMOR	bonus bLuk,2;			
5709	E_White_Deviruchi_Cap	E White Deviruchi Cap	IT_ARMOR	bonus bStr,1;   bonus bInt,1;			
5710	E_Vane_Hairpin	E Vane Hairpin	IT_ARMOR	bonus bAgi,2;			
5711	E_Pecopeco_Hairband	E Pecopeco Hairband	IT_ARMOR				
5712	E_Vacation_Hat	E Vacation Hat	IT_ARMOR	bonus bVit,1;			
5713	E_Charming_Ribbon	E Charming Ribbon	IT_ARMOR				
5714	E_Water_Lily_Crown	E Water Lily Crown	IT_ARMOR	bonus bDex,1;   bonus bAgi,1;   bonus bMdef,3;			
5715	E_Vanilmirth_Hat	E Vanilmirth Hat	IT_ARMOR	bonus bMdef,5;			
5716	E_Drooping_Bunny_	E Drooping Bunny	IT_ARMOR	bonus bDex,1;			
5717	E_Kettle_Hat	E Kettle Hat	IT_ARMOR				
